gene_symbol,gene_name,regulation,entrez_id,p_value,BH_adjusted_p_value,bonferroni_p_value,probe_id,X,probe_name,is_reannotated,chromosome
OSTN,osteocrin,Down,344901,0.7361885162573556,0.8873605924170871,1,1031859,17768,CUST_490_PI416573500,FALSE,chr3
VMP1,vacuole membrane protein 1,Up,81671,0.7364550383274882,0.8875750094850724,1,1038268,23624,CUST_9388_PI416261804,FALSE,chr17
GAS1,growth arrest specific 1,Down,2619,0.73658831125644,0.8876288025176884,1,1056507,39471,A_23_P83134,FALSE,chr9
BCHE,butyrylcholinesterase,Up,590,0.7367215921097257,0.8876825921533863,1,1058870,41429,A_23_P212050,FALSE,chr3
KLRC3,killer cell lectin like receptor C3,Down,3823,0.7368548808836517,0.8877363783889423,1,1054739,38147,A_23_P128281,FALSE,chr12
MYBL1,MYB proto-oncogene like 1,Up,4603,0.7372547946923285,0.8879522735247706,1,1017014,5233,A_23_P43157,FALSE,chr8
STK17B,serine/threonine kinase 17b,Down,9262,0.7373881151118689,0.8879522735247706,1,1048787,33166,A_23_P154367,FALSE,chr2
ZNF501,zinc finger protein 501,Down,115560,0.7373881151118689,0.8879522735247706,1,1036135,21646,A_23_P92300,FALSE,chr3
PARS2,"prolyl-tRNA synthetase 2, mitochondrial",Up,25973,0.7375214434335724,0.8879522735247706,1,1045148,29887,A_23_P51291,FALSE,chr1
RHBDF1,rhomboid 5 homolog 1,Up,64285,0.7376547796537414,0.8879522735247706,1,1039914,25152,A_23_P163682,FALSE,chr16
RELCH,"RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",Up,57614,0.7376547796537414,0.8879522735247706,1,1040518,25712,A_32_P61857,FALSE,chr18
BBS2,Bardet-Biedl syndrome 2,Down,583,0.7376547796537414,0.8879522735247706,1,1058880,41439,A_23_P106835,FALSE,chr16
TTC7B,tetratricopeptide repeat domain 7B,Down,145567,0.738054835668055,0.8882740530280208,1,1025424,12141,A_23_P25974,FALSE,chr14
ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1,Up,10565,0.7381882034450957,0.8882740530280208,1,1047236,31774,A_23_P82941,FALSE,chr8
BCL3,BCL3 transcription coactivator,Down,602,0.7381882034450957,0.8882740530280208,1,1058859,41419,A_23_P4662,FALSE,chr19
AHNAK2,AHNAK nucleoprotein 2,Up,113146,0.738588354041211,0.8885957522769338,1,1017147,5339,A_23_P311912,FALSE,chr14
ATP11C,ATPase phospholipid transporting 11C,Down,286410,0.7387217533159052,0.8885957522769338,1,1027978,14377,A_23_P251730,FALSE,chrX
SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",Down,6594,0.7387217533159052,0.8885957522769338,1,1025636,12341,A_23_P44244,FALSE,chrX
PDHX,pyruvate dehydrogenase complex component X,Up,8050,0.7389885754570538,0.8888099441060457,1,1013316,2305,CUST_6863_PI416261804,FALSE,chr11
VSTM2L,V-set and transmembrane domain containing 2 like,Up,128434,0.73912199831609815,0.8888636593175702,1,1035442,21013,A_23_P79803,FALSE,chr20
H3-3B,H3.3 histone B,Down,3021,0.7393888675925964,0.8890778242161695,1,1055790,38983,A_24_P91035,FALSE,chr17
INTS4,integrator complex subunit 4,Up,92105,0.7396557682555915,0.8891328814446439,1,1036639,22115,A_23_P203737,FALSE,chr11
DPH5,diphthamide biosynthesis 5,Up,51611,0.7396557682555915,0.8891328814446439,1,1018297,6247,A_23_P148821,FALSE,chr1
C3orf18,chromosome 3 open reading frame 18,Down,51161,0.7397892303477542,0.8891328814446439,1,1043696,28581,A_23_P155477,FALSE,chr3
PIGH,phosphatidylinositol glycan anchor biosynthesis class H,Up,5283,0.7399227002754146,0.8891328814446439,1,1053078,46623,A_32_P71736,FALSE,chr14
ARL4A,ADP ribosylation factor like GTPase 4A,Up,10124,0.7399227002754146,0.8891328814446439,1,1022231,9440,A_23_P145761,FALSE,chr7
PDS5B,PDS5 cohesin associated factor B,Up,23047,0.7400561780348619,0.8891328814446439,1,1046076,30742,A_23_P336023,FALSE,chr13
CASP3,caspase 3,Down,836,0.7400561780348619,0.8891328814446439,1,1027666,14087,A_23_P92410,FALSE,chr4
ZBTB7B,zinc finger and BTB domain containing 7B,Down,51043,0.7401896636223853,0.889186575277659,1,1043849,28707,A_24_P19884,FALSE,chr1
TMEM116,transmembrane protein 116,Up,89894,0.7403231570342728,0.8892402656280685,1,1036952,22399,A_23_P105619,FALSE,chr12
NECTIN1,nectin cell adhesion molecule 1,Down,5818,0.740456658266812,0.8892939524926667,1,1023176,10194,CUST_16474_PI416261804,FALSE,chr11
CLDND1,claudin domain containing 1,Down,56650,0.7405901673162898,0.8893476358682487,1,1022657,9801,A_23_P155556,FALSE,chr3
ERLIN2,ER lipid raft associated 2,Up,11160,0.7407236841789921,0.88940131575161,1,1027221,13679,A_23_P123440,FALSE,chr8
PRKAB2,protein kinase AMP-activated non-catalytic subunit beta 2,Down,5565,0.7408572088512043,0.889402047665195,1,1052717,36421,A_24_P105564,FALSE,chr1
PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Down,5293,0.7409907413292113,0.889402047665195,1,1053057,36708,A_24_P71244,FALSE,chr1
RAB37,"RAB37, member RAS oncogene family",Down,326624,0.7409907413292113,0.889402047665195,1,1032154,18043,A_23_P414654,FALSE,chr17
CPOX,coproporphyrinogen oxidase,Up,1371,0.7411242816092967,0.889402816498091,1,1057986,40665,CUST_14581_PI416261804,FALSE,chr3
JAK2,Janus kinase 2,Down,3717,0.7412578296877439,0.889402816498091,1,1054888,38285,A_23_P123608,FALSE,chr9
SEC24D,"SEC24 homolog D, COPII coat complex component",Down,9871,0.7412578296877439,0.889402816498091,1,1048077,32542,CUST_6971_PI416261804,FALSE,chr4
TSC22D4,TSC22 domain family member 4,Down,81628,0.7416585206760791,0.8894062595149105,1,1038273,23628,A_23_P250866,FALSE,chr7
GPRASP1,G protein-coupled receptor associated sorting protein 1,Up,9737,0.7416585206760791,0.8894062595149105,1,1012416,1578,A_23_P96590,FALSE,chrX
PDP1,pyruvate dehyrogenase phosphatase catalytic subunit 1,Down,54704,0.7417920999107922,0.8894062595149105,1,1042761,27728,A_23_P123336,FALSE,chr8
NME9,NME/NM23 family member 9,Up,347736,0.741925686925273,0.8894062595149105,1,1031801,17711,A_23_P212672,FALSE,chr3
OAS1,2'-5'-oligoadenylate synthetase 1,Down,4938,0.741925686925273,0.8894062595149105,1,1028393,14736,CUST_12964_PI416261804,FALSE,chr12
NUDT15,nudix hydrolase 15,Up,55270,0.7421928768961212,0.8894062595149105,1,1042063,27094,A_24_P244699,FALSE,chr13
BBOX1,gamma-butyrobetaine hydroxylase 1,Up,8424,0.742192884278653,0.8894062595149105,1,1049721,33997,A_23_P127495,FALSE,chr11
GPR149,G protein-coupled receptor 149,Down,344758,0.742192884278653,0.8894062595149105,1,1022283,9482,A_24_P332218,FALSE,chr3
ING2,inhibitor of growth family member 2,Down,3622,0.742326494610108,0.8894062595149105,1,1055007,38391,A_23_P83736,FALSE,chr4
C1orf115,chromosome 1 open reading frame 115,Up,79762,0.742326494610108,0.8894062595149105,1,1038980,24294,A_24_P131173,FALSE,chr1
AOC2,amine oxidase copper containing 2,Up,314,0.742326494610108,0.8894062595149105,1,1059180,41710,CUST_8002_PI416261804,FALSE,chr17
LIX1L,limb and CNS expressed 1 like,Down,128077,0.742326494610108,0.8894062595149105,1,1064828,43255,A_24_P687594,TRUE,chr1
NGLY1,N-glycanase 1,Up,55768,0.742593738563933,0.8896200141140358,1,1017508,5628,A_23_P218841,FALSE,chr3
C12orf43,chromosome 12 open reading frame 43,Up,64897,0.7431283195309525,0.8900483146862814,1,1039651,24912,A_23_P151179,FALSE,chr12
GPRC5C,G protein-coupled receptor class C group 5 member C,Down,55890,0.7432619841383408,0.8900483146862814,1,1041458,26537,A_23_P38167,FALSE,chr17
STX12,syntaxin 12,Up,23673,0.7433956564845274,0.8900483146862814,1,1045444,30158,A_23_P385206,FALSE,chr1
IMMP2L,inner mitochondrial membrane peptidase subunit 2,Down,83943,0.7433956564845274,0.8900483146862814,1,1037934,23311,A_24_P151622,FALSE,chr7
WDR17,WD repeat domain 17,Down,116966,0.7433956564845274,0.8900483146862814,1,1026188,12818,A_32_P340618,FALSE,chr4
CSF2RA,colony stimulating factor 2 receptor alpha subunit,Down,1438,0.7435293365657839,0.8901019457704434,1,1057910,40595,A_23_P501985,FALSE,chrX
SDHAF4,succinate dehydrogenase complex assembly factor 4,Up,135154,0.743796719918588,0.8902091972349396,1,1035153,20748,CUST_351_PI416261804,FALSE,chr6
RRAD,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator",Down,6236,0.743796719918588,0.8902091972349396,1,1015769,4303,A_23_P88849,FALSE,chr16
NFKBIE,NFKB inhibitor epsilon,Up,4794,0.7441978528675608,0.8905828511730107,1,1053723,37280,A_23_P30655,FALSE,chr6
EHD1,EH domain containing 1,Up,10938,0.7445990552306772,0.8909564988744176,1,1046795,45627,A_23_P52647,FALSE,chr11
SLU7,"SLU7 homolog, splicing factor",Down,10569,0.7447328047596563,0.8910100725045638,1,1047227,31765,A_23_P110704,FALSE,chr5
CIT,citron rho-interacting serine/threonine kinase,Down,11113,0.7448665619863801,0.8910636425434967,1,1046579,31203,CUST_174_PI416408490,FALSE,chr12
COX17,cytochrome c oxidase copper chaperone COX17,Up,10063,0.7452678798156529,0.8913307713452703,1,1047874,32354,A_23_P65157,FALSE,chr3
POLR3A,RNA polymerase III subunit A,Down,11128,0.7452678798156529,0.8913307713452703,1,1046561,31186,A_23_P149834,FALSE,chr10
GALNT9,polypeptide N-acetylgalactosaminyltransferase 9,Up,50614,0.7456692667900777,0.8914385319948349,1,1018522,6437,A_23_P252462,FALSE,chr12
YTHDF2,YTH N6-methyladenosine RNA binding protein 2,Up,51441,0.7458030777963578,0.8914385319948349,1,1043393,28301,A_23_P103414,FALSE,chr1
HCG4,HLA complex group 4,Down,54435,0.7458030777963578,0.8914385319948349,1,1042939,27888,A_23_P254768,FALSE,chr6_GL000256v2_alt
CENPV,centromere protein V,Down,201161,0.7458030777963578,0.8914385319948349,1,1033478,19233,CUST_9217_PI416261804,FALSE,chr17
NTNG1,netrin G1,Up,22854,0.7458030777963578,0.8914385319948349,1,1023684,10648,A_23_P201547,FALSE,chr1
GDI2,GDP dissociation inhibitor 2,Up,2665,0.7459368964704722,0.8914920731895584,1,1017867,5900,A_23_P161446,FALSE,chr10
ATRN,attractin,Up,8455,0.7460707228086795,0.891545610764453,1,1025911,12572,CUST_16411_PI416261804,FALSE,chr20
LLGL2,LLGL scribble cell polarity complex component 2,Up,3993,0.7463383984624004,0.8917062017384056,1,1025173,11930,A_23_P129738,FALSE,chr17
TMEM39B,transmembrane protein 39B,Up,55116,0.7464722477704269,0.8917062017384056,1,1042276,27286,A_23_P34496,FALSE,chr1
UQCC1,ubiquinol-cytochrome c reductase complex assembly factor 1,Up,55245,0.7464722477704269,0.8917062017384056,1,1026478,13084,A_23_P210948,FALSE,chr20
IL33,interleukin 33,Up,90865,0.7466061047275714,0.8917068987445156,1,1036792,22255,A_23_P31945,FALSE,chr9
PNN,"pinin, desmosome associated protein",Up,5411,0.7467399693300887,0.8917068987445156,1,1052925,36593,A_23_P99582,FALSE,chr14
LDB3,LIM domain binding 3,Down,11155,0.7467399693300887,0.8917068987445156,1,1015594,4179,A_32_P98227,FALSE,chr10
MCM3,minichromosome maintenance complex component 3,Up,4172,0.7471416089724124,0.892080132615922,1,1054255,37755,A_23_P7873,FALSE,chr6
CBX7,chromobox 7,Up,23492,0.7472755041189529,0.8921336311691935,1,1045645,30343,A_23_P250735,FALSE,chr22
ZNF419,zinc finger protein 419,Down,79744,0.7474094068921289,0.8921871260719726,1,1016696,5000,A_23_P164637,FALSE,chr19
FZD1,frizzled class receptor 1,Up,8321,0.7478111609339713,0.8924539346434023,1,1049850,34114,A_24_P38276,FALSE,chr7
NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,Up,374291,0.7478111609339713,0.8924539346434023,1,1031664,17584,A_23_P165086,FALSE,chr19
PCDH10,protocadherin 10,Up,57575,0.7487488532636073,0.8933075094422995,1,1065288,43369,A_32_P168605,TRUE,chr4
MRPS18B,mitochondrial ribosomal protein S18B,Down,28973,0.7488828396821544,0.8933075094422995,1,1044385,29193,A_23_P59107,FALSE,chr6_GL000255v2_alt
ELF4,E74 like ETS transcription factor 4,Down,2000,0.7490165658640531,0.8933075094422995,1,1010376,92,A_24_P340066,FALSE,chrX
STAG3,stromal antigen 3,Down,10734,0.7490168336822974,0.8933075094422995,1,1047025,31597,A_23_P145657,FALSE,chr7
SLC7A10,solute carrier family 7 member 10,Up,56301,0.7490168336822974,0.8933075094422995,1,1041248,26336,CUST_950_PI416379584,FALSE,chr19
KDM2B,lysine demethylase 2B,Down,84678,0.7491508352602787,0.8933075094422995,1,1037433,22849,A_23_P87919,FALSE,chr12
SS18L1,SS18L1 subunit of BAF chromatin remodeling complex,Up,26039,0.7491508352602787,0.8933075094422995,1,1029875,16001,A_23_P423926,FALSE,chr20
F3,"coagulation factor III, tissue factor",Down,2152,0.7494188611347212,0.893520713823443,1,1057123,39935,A_23_P126782,FALSE,chr1
SPTSSA,serine palmitoyltransferase small subunit A,Down,171546,0.7495528854236633,0.8935741184086385,1,1033651,19379,A_23_P311150,FALSE,chr14
SIPA1L2,signal induced proliferation associated 1 like 2,Up,57568,0.7498209566861873,0.8937872944001285,1,1040561,25753,A_23_P137470,FALSE,chr1
LDLR,low density lipoprotein receptor,Down,3949,0.7500890581698193,0.8938944681301905,1,1054604,38034,A_24_P117029,FALSE,chr19
EVL,Enah/Vasp-like,Up,51466,0.7502231202351439,0.8938944681301905,1,1043375,28285,A_23_P140427,FALSE,chr14
ESAM,endothelial cell adhesion molecule,Up,90952,0.7502231202351439,0.8938944681301905,1,1036789,22252,A_23_P47410,FALSE,chr11
C2orf74,chromosome 2 open reading frame 74,Up,339804,0.7503571898444559,0.8938944681301905,1,1011329,766,A_32_P163036,FALSE,chr2
NRG2,neuregulin 2,Up,9542,0.7503571898444559,0.8938944681301905,1,1067322,43857,A_32_P163894,TRUE,chr5
LITAF,lipopolysaccharide induced TNF factor,Up,9516,0.7504912669939909,0.8939478467560159,1,1019341,7069,A_23_P3532,FALSE,chr16
CHMP1B,charged multivesicular body protein 1B,Down,57132,0.7506253516799832,0.8940012216607223,1,1040811,25977,CUST_15394_PI416261804,FALSE,chr18
C4orf3,chromosome 4 open reading frame 3,Down,401152,0.7511617657131981,0.8945337045846077,1,1031184,17160,A_23_P388433,FALSE,chr4
KRT86,keratin 86,Up,3892,0.7512958880249747,0.8945870419360401,1,1054652,45894,A_23_P363769,FALSE,chr12
RPS23,ribosomal protein S23,Down,6228,0.7514300178506028,0.8945873588536468,1,1051906,45783,A_32_P84605,FALSE,chr5
SNCB,synuclein beta,Up,6620,0.7515641551863123,0.8945873588536468,1,1051279,35353,CUST_1_PI416558205,FALSE,chr5
ADPGK,ADP dependent glucokinase,Up,83440,0.7515641551863123,0.8945873588536468,1,1017769,5824,A_23_P14716,FALSE,chr15
FGFBP3,fibroblast growth factor binding protein 3,Down,143282,0.7516983000283323,0.894640691286394,1,1034845,20461,A_24_P201381,FALSE,chr10
ARHGEF17,Rho guanine nucleotide exchange factor 17,Down,9828,0.7518324523728914,0.8946940199717331,1,1048114,32577,A_23_P76015,FALSE,chr11
GAREM2,GRB2 associated regulator of MAPK1 subtype 2,Up,150946,0.7525033265017277,0.8952795903039447,1,1017015,5234,A_23_P325924,FALSE,chr2
ATG12,autophagy related 12,Down,9140,0.7525033265017277,0.8952795903039447,1,1062900,42776,A_24_P680857,TRUE,chr5
SEPSECS,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase,Up,51091,0.7534428643319311,0.8962908998562027,1,1020627,8136,A_23_P167201,FALSE,chr4
VAMP3,vesicle associated membrane protein 3,Down,9341,0.7535771138659909,0.8962908998562027,1,1048709,33096,CUST_667_PI416408490,FALSE,chr1
STK36,serine/threonine kinase 36,Down,27148,0.7537113708497186,0.8962908998562027,1,1044613,29401,A_23_P335905,FALSE,chr2
TM6SF1,transmembrane 6 superfamily member 1,Down,53346,0.7537113708497186,0.8962908998562027,1,1043079,28018,CUST_653_PI416408490,FALSE,chr15
PCDHAC2,"protocadherin alpha subfamily C, 2",Up,56134,0.7539799071510509,0.8963973394527631,1,1028747,15023,A_23_P218942,FALSE,chr5
FAM110C,family with sequence similarity 110 member C,Up,642273,0.7539799071510509,0.8963973394527631,1,1066609,43692,A_32_P47643,TRUE,chr2
RAB3D,"RAB3D, member RAS oncogene family",Down,9545,0.7543827673809971,0.8966101731100894,1,1048462,32874,A_23_P404678,FALSE,chr19
BCAT2,branched chain amino acid transaminase 2,Down,587,0.7543827673809971,0.8966101731100894,1,1058873,41432,A_23_P101551,FALSE,chr19
SLC12A9,solute carrier family 12 member 9,Down,56996,0.7545170689832956,0.8966101731100894,1,1041017,26121,A_23_P215233,FALSE,chr7
FADS6,fatty acid desaturase 6,Up,283985,0.7545170689832956,0.8966101731100894,1,1032530,18354,CUST_6260_PI416261804,FALSE,chr17
EFHB,EF-hand domain family member B,Down,151651,0.75545738080734115,0.8974080998569272,1,1034341,20006,A_23_P417261,FALSE,chr3
MED4,mediator complex subunit 4,Up,29079,0.7554573878364186,0.8974080998569272,1,1044332,29147,CUST_10257_PI416261804,FALSE,chr13
RPL34,ribosomal protein L34,Down,6164,0.7554573878364186,0.8974080998569272,1,1028040,14432,A_23_P7221,FALSE,chr4
MYO1C,myosin IC,Down,4641,0.755591748718124,0.8974612467872487,1,1018852,6695,A_23_P164022,FALSE,chr17
CTSZ,cathepsin Z,Down,1522,0.7558604926563631,0.8976739769284653,1,1057824,40517,CUST_8503_PI416261804,FALSE,chr20
LDLRAP1,low density lipoprotein receptor adaptor protein 1,Down,26119,0.7561292661357589,0.8978866916973189,1,1045022,29770,A_32_P216548,FALSE,chr1
DACT3,dishevelled binding antagonist of beta catenin 3,Up,147906,0.7563980691259644,0.8980993910632449,1,1034575,20218,A_23_P360964,FALSE,chr19
SETD9,SET domain containing 9,Down,133383,0.7565324816781346,0.8981524921784042,1,1035220,20806,A_23_P433111,FALSE,chr5
GNG8,G protein subunit gamma 8,Up,94235,0.7566669015966222,0.8982055894486219,1,1036403,21895,A_24_P79070,FALSE,chr19
FEZ1,fasciculation and elongation protein zeta 1,Up,9638,0.756801328877631,0.8982586828707594,1,1048326,32763,A_23_P202881,FALSE,chr11
POMZP3,POM121 and ZP3 fusion,Down,22932,0.7570702055120233,0.8983648581582416,1,1029210,45110,A_23_P168576,FALSE,chr7_KI270809v1_alt
EML4,EMAP like 4,Up,27436,0.7570702055120233,0.8983648581582416,1,1015948,4437,A_23_P143127,FALSE,chr2
HMG20B,high mobility group 20B,Down,10362,0.7577425256762497,0.8988431239187354,1,1047507,32019,CUST_9512_PI416261804,FALSE,chr19
NFATC2IP,nuclear factor of activated T cells 2 interacting protein,Up,84901,0.7577425256762497,0.8988431239187354,1,1037266,22694,A_24_P330625,FALSE,chr16
MRPL45,mitochondrial ribosomal protein L45,Down,84311,0.7577425256762497,0.8988431239187354,1,1037659,23054,A_23_P113623,FALSE,chr17
HSPA1A,heat shock protein family A (Hsp70) member 1A,Down,3303,0.7580115050934308,0.8989492198017073,1,1055441,38708,A_23_P111132,FALSE,chr6_GL000250v2_alt
SAP30BP,SAP30 binding protein,Up,29115,0.7580115050934308,0.8989492198017073,1,1044279,29098,A_24_P304987,FALSE,chr17
HEPN1,"hepatocellular carcinoma, down-regulated 1",Down,641654,0.758146005790704,0.8990022619287282,1,1033223,18990,A_32_P210872,TRUE,chr11
MRPL15,mitochondrial ribosomal protein L15,Down,29088,0.7584150291435974,0.8991083345381774,1,1044321,29138,CUST_7053_PI416261804,FALSE,chr8
PPP1R14C,protein phosphatase 1 regulatory inhibitor subunit 14C,Up,81706,0.7584150291435974,0.8991083345381774,1,1038250,23610,A_23_P45011,FALSE,chr6
MANEA,mannosidase endo-alpha,Up,79694,0.7585495517916081,0.8991613650143422,1,1039070,24377,A_24_P69274,FALSE,chr6
ECHDC2,enoyl-CoA hydratase domain containing 2,Up,55268,0.7588186190117293,0.8992674142939002,1,1042065,27096,A_23_P200203,FALSE,chr1
ZNF692,zinc finger protein 692,Up,55657,0.7588186190117293,0.8992674142939002,1,1041733,26797,CUST_7633_PI416261804,FALSE,chr1
CAPS,calcyphosine,Up,828,0.7589531635762263,0.8993204330910344,1,1028866,15131,A_23_P78958,FALSE,chr19
LPIN1,lipin 1,Down,23175,0.7592222745950549,0.89942645898437,1,1045953,30623,A_32_P52609,FALSE,chr2
TRAF6,TNF receptor associated factor 6,Down,7189,0.7592222745950549,0.89942645898437,1,1065402,43393,A_32_P192984,TRUE,chr11
COL9A1,collagen type IX alpha 1 chain,Down,1297,0.759356841041769,0.8994794660743168,1,1058074,40741,CUST_79_PI417507815,FALSE,chr6
BRSK2,BR serine/threonine kinase 2,Up,9024,0.7594914147749372,0.8995324692556146,1,1049071,33416,A_24_P326708,FALSE,chr11
LAMA2,laminin subunit alpha 2,Down,3908,0.7596259957907487,0.899585468525137,1,1018035,6036,A_23_P70719,FALSE,chr6
MRRF,mitochondrial ribosome recycling factor,Up,92399,0.7600297824959323,0.899957223828103,1,1026379,46394,A_32_P187176,FALSE,chr9
SLC47A1,solute carrier family 47 member 1,Up,55244,0.7601643926042021,0.900010194790551,1,1042098,27127,A_23_P207221,FALSE,chr17
CLDN11,claudin 11,Down,5010,0.7604336346076731,0.900062706296784,1,1053434,37026,A_23_P29800,FALSE,chr3
ARHGAP10,Rho GTPase activating protein 10,Down,79658,0.7604336346076731,0.900062706296784,1,1039118,45399,A_23_P21548,FALSE,chr4
LAMA5,laminin subunit alpha 5,Up,3911,0.7605682664952452,0.900062706296784,1,1054639,38062,A_23_P109269,FALSE,chr20
BMERB1,bMERB domain containing 1,Up,89927,0.7605682664952452,0.900062706296784,1,1017628,5715,A_23_P326319,FALSE,chr16_KI270853v1_alt
